[FAIL] No path found with dijkstra's algorithm!
         3490546 function calls (3487843 primitive calls) in 2.617 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 datetime.py:492(__new__)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
       30    0.000    0.000    0.011    0.000 sre_compile.py:759(compile)
      118    0.000    0.000    0.000    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.016    0.016 numerictypes.py:1(<module>)
       24    0.000    0.000    0.001    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
      564    0.000    0.000    0.000    0.000 sre_parse.py:249(match)
      137    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       50    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
      137    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
      208    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
      137    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1082(path_stats)
      336    0.000    0.000    0.000    0.000 typing.py:121(_type_convert)
      401    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
      470    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
        1    0.000    0.000    0.013    0.013 multiarray.py:1(<module>)
      322    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
      187    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:160(__exit__)
      363    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7efd03a44ee0}
       88    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
       30    0.000    0.000    0.001    0.000 sre_compile.py:536(_compile_info)
        1    0.000    0.000    0.000    0.000 ExifTags.py:294(<dictcomp>)
  529/435    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
      386    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      280    0.000    0.000    0.002    0.000 typing.py:456(<genexpr>)
        1    0.000    0.000    0.000    0.000 datetime.py:473(timedelta)
       59    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.001    0.001 getlimits.py:162(_register_known_types)
        1    0.000    0.000    0.000    0.000 TiffTags.py:420(_populate)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
       24    0.000    0.000    0.001    0.000 dtypes.py:66(_add_dtype_helper)
       36    0.000    0.000    0.001    0.000 getlimits.py:111(_float_to_str)
        1    0.000    0.000    0.005    0.005 _dtype_like.py:1(<module>)
  277/219    0.000    0.000    0.000    0.000 typing.py:739(__hash__)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
        1    0.000    0.000    0.002    0.002 shutil.py:1(<module>)
        1    0.000    0.000    0.014    0.014 _type_aliases.py:1(<module>)
      378    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      480    0.000    0.000    0.000    0.000 typing.py:501(<genexpr>)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      277    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      394    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       30    0.000    0.000    0.006    0.000 sre_parse.py:937(parse)
       16    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1556(_fill_cache)
      109    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
      494    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
      187    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:152(__init__)
  108/106    0.000    0.000    0.000    0.000 typing.py:916(__hash__)
      223    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.021    0.021 Image.py:27(<module>)
      173    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:175(_path_isabs)
        1    0.000    0.000    0.022    0.022 linalg.py:1(<module>)
      279    0.000    0.000    0.000    0.000 typing.py:733(__eq__)
       73    0.000    0.000    0.000    0.000 sre_parse.py:355(_escape)
        1    0.000    0.000    2.617    2.617 dijkstra.py:2(<module>)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
      412    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       41    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      107    0.000    0.000    0.001    0.000 re.py:188(match)
      107    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
      260    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.006    0.003 shape_base.py:1(<module>)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1466(__init__)
        1    0.000    0.000    0.000    0.000 defchararray.py:1922(chararray)
      434    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
      168    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:811(find_spec)
       59    0.000    0.000    0.000    0.000 sre_parse.py:432(_uniq)
      396    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
      927    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      183    0.000    0.000    0.000    0.000 typing.py:929(_value_and_type_iter)
        1    0.000    0.000    0.003    0.003 pickle.py:1(<module>)
      156    0.000    0.000    0.000    0.000 typing.py:935(__eq__)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      184    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:736(find_spec)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.004    0.004 _array_like.py:1(<module>)
      137    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1011(__init__)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pickle.py:197(<listcomp>)
       16    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
      366    0.000    0.000    0.000    0.000 enum.py:414(<genexpr>)
       30    0.000    0.000    0.000    0.000 enum.py:953(__and__)
       16    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1324(_path_hooks)
       16    0.000    0.000    0.000    0.000 <frozen zipimport>:63(__init__)
      168    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       39    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       66    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
      147    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
        1    0.000    0.000    0.002    0.002 ExifTags.py:20(Base)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:371(<dictcomp>)
       73    0.000    0.000    0.001    0.000 enum.py:334(__call__)
    37/27    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
       32    0.000    0.000    0.001    0.000 abc.py:84(__new__)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
    22/12    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       72    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.007    0.007 pathlib.py:1(<module>)
      338    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
       66    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       14    0.000    0.000    0.000    0.000 __init__.py:142(_check_size)
      207    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
      304    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 _methods.py:1(<module>)
       50    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        2    0.000    0.000    0.001    0.001 polynomial.py:1(<module>)
       20    0.000    0.000    0.016    0.001 <frozen importlib._bootstrap_external>:1171(create_module)
       33    0.000    0.000    0.000    0.000 enum.py:558(_find_data_type)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
       30    0.000    0.000    0.004    0.000 sre_compile.py:598(_code)
       15    0.000    0.000    0.000    0.000 enum.py:594(_find_new_)
        1    0.000    0.000    0.026    0.026 index_tricks.py:1(<module>)
       16    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
        8    0.000    0.000    0.000    0.000 typing.py:611(__init__)
      271    0.000    0.000    0.000    0.000 typing.py:193(<listcomp>)
        1    0.000    0.000    0.005    0.005 _internal.py:1(<module>)
      160    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.004    0.004 __init__.py:17(<module>)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       30    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
        1    0.000    0.000    0.001    0.001 hmac.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _char_codes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      378    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       14    0.000    0.000    0.001    0.000 core.py:115(doc_note)
        2    0.000    0.000    0.000    0.000 typing.py:1889(__new__)
       70    0.000    0.000    0.000    0.000 enum.py:646(__new__)
       41    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
       38    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       54    0.000    0.000    0.005    0.000 typing.py:343(__getitem__)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
       49    0.000    0.000    0.001    0.000 core.py:131(get_object_signature)
       15    0.000    0.000    0.000    0.000 enum.py:164(__prepare__)
       26    0.000    0.000    0.000    0.000 core.py:6855(getdoc)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:415(spec_from_loader)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
       28    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
       15    0.000    0.000    0.000    0.000 enum.py:197(<dictcomp>)
       81    0.000    0.000    0.000    0.000 __init__.py:23(decorator)
      173    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(has_location)
      371    0.000    0.000    0.000    0.000 enum.py:768(value)
        4    0.000    0.000    0.000    0.000 typing.py:1150(__init_subclass__)
       30    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       24    0.000    0.000    0.000    0.000 numerictypes.py:514(_scalar_type_key)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
       33    0.000    0.000    0.000    0.000 enum.py:547(_get_mixins_)
      194    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      300    0.000    0.000    0.000    0.000 {built-in method _heapq.heappush}
        3    0.000    0.000    0.000    0.000 enum.py:521(<listcomp>)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
        1    0.000    0.000    0.002    0.002 ntpath.py:2(<module>)
    20/15    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1179(exec_module)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1597(path_hook_for_FileFinder)
       33    0.000    0.000    0.001    0.000 typing.py:766(copy_with)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
      300    0.000    0.000    0.000    0.000 {built-in method _heapq.heappop}
       23    0.000    0.000    0.001    0.000 overrides.py:177(decorator)
       18    0.000    0.000    0.001    0.000 arrayprint.py:506(wrapper)
        1    0.000    0.000    0.009    0.009 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
        1    0.000    0.000    0.001    0.001 _scalars.py:1(<module>)
      112    0.000    0.000    0.000    0.000 typing.py:911(__eq__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
       81    0.000    0.000    0.000    0.000 __init__.py:12(set_module)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       36    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:441(_construct_lookups)
       36    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        3    0.000    0.000    0.001    0.000 enum.py:451(_create_)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
       72    0.000    0.000    0.000    0.000 typing.py:197(_check_generic)
      110    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
       39    0.000    0.000    0.004    0.000 typing.py:349(__getitem__)
       71    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
      328    0.000    0.000    0.000    0.000 enum.py:763(name)
       30    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
       16    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       77    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
       22    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
       37    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      137    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1036(get_filename)
       60    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
        8    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
        7    0.000    0.000    0.000    0.000 getlimits.py:685(__init__)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.004    0.004 subprocess.py:10(<module>)
       15    0.000    0.000    0.000    0.000 enum.py:537(_check_for_existing_members)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
       50    0.000    0.000    0.000    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 TiffTags.py:20(<module>)
      128    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1472(<genexpr>)
        5    0.000    0.000    0.001    0.000 typing.py:1818(__new__)
        3    0.000    0.000    0.000    0.000 enum.py:993(_decompose)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.012    0.012 overrides.py:1(<module>)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
       18    0.000    0.000    0.001    0.000 arrayprint.py:1595(_array_str_implementation)
        1    0.000    0.000    0.008    0.008 platform.py:3(<module>)
      139    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
        1    0.000    0.000    0.000    0.000 pathlib.py:643(PurePath)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
      257    0.000    0.000    0.000    0.000 hmac.py:18(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:123(_add_integer_aliases)
        8    0.000    0.000    0.000    0.000 __init__.py:56(__init_subclass__)
      102    0.000    0.000    0.000    0.000 typing.py:750(<genexpr>)
        5    0.000    0.000    0.001    0.000 typing.py:1798(_make_nmtuple)
       65    0.000    0.000    0.000    0.000 __init__.py:419(<genexpr>)
       16    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:757(create_module)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
